EX_but(e)	0
EX_octa(e)	0
EX_dca(e)	0.023356750422027287
EX_ddca(e)	0.0842908878539841
EX_ttdca(e)	0.8453442292721333
EX_ptdca(e)	0.09983860116591602
EX_hdca(e)	13.199246249551221
EX_hpdca(e)	0.2000425322341262
EX_ocdca(e)	5.723371102267511
EX_arach(e)	0.38841496200113956
EX_docosac(e)	0.16255584912461318
EX_lgnc(e)	0.0010880540371156996
EX_ttdcea(e)	0.11804012565504503
EX_hdcea(e)	1.0520903092853482
EX_ocdcea(e)	22.605873654395367
EX_CE2510(e)	0.34991176278631864
EX_doco13ac(e)	0
EX_lnlc(e)	8.579378215164393
EX_strdnc(e)	0
EX_CE4843(e)	0.09105966456871704
EX_arachd(e)	0.11006432831595975
EX_tmndnc[e]	0.005307801041058827
EX_clpnd(e)	0.004855898186382728
EX_crvnc(e)	0.0024428950382664244
EX_chsterol(e)	0.1725058741224378
EX_ca2(e)	0.21208643145865563
EX_fe2(e)	0.00676873489121676
EX_fe3(e)	0.00676873489121676
EX_mg2(e)	0.5472125077144622
EX_pi(e)	1.2013006971294853
EX_k(e)	4.020635168280974
EX_na1(e)	38.36489132439001
EX_zn2(e)	0.02329458550015296
EX_cu2(e)	0.0020819563780568404
EX_mn2(e)	0.005420651572148226
EX_h2o(e)	2060.9726854092746
EX_etoh(e)	0
EX_trp_L(e)	0.537641779760774
EX_thr_L(e)	3.5048925781905855
EX_ile_L(e)	3.120309149222134
EX_leu_L(e)	5.939489025553296
EX_lys_L(e)	6.286197607943178
EX_met_L(e)	1.865140240719034
EX_phe_L(e)	2.2949456108181474
EX_tyr_L(e)	2.088432764772599
EX_val_L(e)	3.711598232295856
EX_arg_L(e)	3.8839351197342142
EX_his_L(e)	1.9496682663614227
EX_ala_D[e]	3.7825557955040345
EX_ala_L(e)	3.7825557955040345
EX_asp_D[e]	3.659117284796438
EX_asp_L(e)	3.659117284796438
EX_glu_L(e)	10.700014303185094
EX_gly(e)	9.691394042090623
EX_pro_D[e]	2.9292845944384855
EX_pro_L(e)	2.9292845944384855
EX_ser_L(e)	4.288598816662638
EX_ascb_L(e)	0.05482074188453154
EX_thm(e)	0.0004586315820415398
EX_ribflv(e)	0.0004790576354427192
EX_nac(e)	0.017627547573125638
EX_ncam(e)	0.017624213303462203
EX_pnto_R(e)	0.002780132614204475
EX_pydam(e)	0.0005872699727936992
EX_pydx(e)	0.0005944333441013309
EX_pydxn(e)	0.0005873505073754753
EX_5mthf(e)	0.000001799550177893715
EX_fol(e)	0.0000018733416668653543
EX_thf(e)	0.000001860566654180197
EX_chol[e]	0.4877566458162941
EX_adpcbl(e)	4.55816849750991e-7
EX_retinol(e)	0.000011171171674377102
EX_caro(e)	0
EX_avite1(e)	0.0026607470848450947
EX_vitd3(e)	2.0798793254015406e-7
EX_phyQ(e)	0.000011715221600738589
EX_sucr(e)	0.3856305863483852
EX_glc_D(e)	0.8659166866031034
EX_fru(e)	0
EX_lcts(e)	0
EX_malt(e)	0
EX_gal(e)	0
EX_lnlnca(e)	0.13625466212628645
EX_4hpro[e]	0.7275228609188293
